Country,Year,Total,Total Including Landuse,CO2 Only
Egypt,1991,128.2872,127.7401,91.534
Egypt,1992,132.5112,131.9641,94.6552
Egypt,1993,134.2281,133.681,94.6195
Egypt,1994,128.5175,127.9705,89.1589
Egypt,1995,137.0082,136.4611,95.0444
Egypt,1996,143.9373,143.3903,99.9401
Egypt,1997,153.1795,152.6324,107.1256
Egypt,1998,160.6317,160.0846,112.6792
Egypt,1999,169.637,169.09,118.5934
Egypt,2000,169.868,169.321,116.0745
Egypt,2001,181.932,181.3482,126.9231
Egypt,2002,190.807,190.2233,133.6769
Egypt,2003,198.4172,197.8334,136.6221
Egypt,2004,210.7158,210.1321,148.9
Egypt,2005,231.5165,230.9328,167.8817
Egypt,2006,240.0765,239.858,177.8691
Egypt,2007,256.0907,255.8722,191.9375
Egypt,2008,267.7088,267.4903,199.3827
Egypt,2009,271.8946,271.676,207.1365
Egypt,2010,275.1556,274.9371,208.9238
Egypt,2011,281.3401,281.1216,213.4495
Egypt,2012,288.1919,287.9734,219.5765
El Salvador,1990,6.8241,8.2464,2.5488
El Salvador,1991,7.6547,8.9811,3.2371
El Salvador,1992,8.0052,9.3348,3.4788
El Salvador,1993,8.5861,9.919,4.0887
El Salvador,1994,9.1716,10.5078,4.565
El Salvador,1995,9.4784,10.818,5.0733
El Salvador,1996,9.4201,10.7622,4.5527
El Salvador,1997,10.2263,11.5729,5.4293
El Salvador,1998,10.3309,11.6832,5.7813
El Salvador,1999,10.5026,11.8587,5.733
El Salvador,2000,10.3682,11.7276,5.7413
El Salvador,2001,11.0914,12.5311,6.1362
El Salvador,2002,11.2881,12.7299,6.2195
El Salvador,2003,11.6536,13.0969,6.6225
El Salvador,2004,11.7501,13.1954,6.5802
El Salvador,2005,12.1925,13.6398,6.8343
El Salvador,2006,12.6024,13.9415,7.1722
El Salvador,2007,13.2352,14.5772,7.5785
El Salvador,2008,12.6525,13.998,6.8285
El Salvador,2009,12.4639,13.8123,6.7746
El Salvador,2010,12.0657,13.4176,6.4472
El Salvador,2011,11.9951,13.35,6.6272
El Salvador,2012,11.7105,13.0686,6.15
Equatorial Guinea,1990,0.2148,5.588,0.1209
Equatorial Guinea,1991,0.3355,5.7025,0.2015
Equatorial Guinea,1992,0.3903,5.7571,0.2162
Equatorial Guinea,1993,1.2452,6.6119,1.031
Equatorial Guinea,1994,1.2193,6.5859,0.9651
Equatorial Guinea,1995,1.3546,6.7211,1.0603
Equatorial Guinea,1996,3.054,8.4203,1.5372
Equatorial Guinea,1997,4.4887,9.8549,1.7495
Equatorial Guinea,1998,5.623,10.989,1.6613
Equatorial Guinea,1999,7.2365,12.6024,2.0524
Equatorial Guinea,2000,8.5353,13.9007,2.1286
Equatorial Guinea,2001,10.5011,15.8628,2.4507
Equatorial Guinea,2002,12.6648,18.0258,2.9708
Equatorial Guinea,2003,16.2665,21.6268,4.9289
Equatorial Guinea,2004,18.6972,24.0568,5.716
Equatorial Guinea,2005,19.5465,24.9054,4.9216
Equatorial Guinea,2006,20.1534,25.4371,5.4529
Equatorial Guinea,2007,20.0395,25.3249,5.2633
Equatorial Guinea,2008,19.7744,25.0638,4.9225
Equatorial Guinea,2009,20.4187,25.7074,5.4912
Equatorial Guinea,2010,20.2801,25.5704,5.2768
Equatorial Guinea,2011,20.8963,26.1898,5.7585
Equatorial Guinea,2012,20.8867,26.1801,5.6144
Eritrea,1990,,,
Eritrea,1991,,,
Eritrea,1992,,,0.43
Eritrea,1993,5.7869,5.787,0.63
Eritrea,1994,5.9084,6.5095,0.732
Eritrea,1995,6.0525,6.6555,0.7956
Eritrea,1996,6.3929,6.998,0.872
Eritrea,1997,6.6877,7.2947,0.8293
Eritrea,1998,6.5917,7.2007,0.612
Eritrea,1999,6.6006,7.2116,0.652
Eritrea,2000,6.5803,7.1933,0.632
Eritrea,2001,6.4723,7.0663,0.692
Eritrea,2002,6.3617,6.9572,0.682
Eritrea,2003,6.4668,7.0644,0.682
Eritrea,2004,6.4699,7.0692,0.682
Eritrea,2005,6.4547,7.0559,0.602
Eritrea,2006,6.3301,6.8197,0.522
Eritrea,2007,6.4652,6.9579,0.512
Eritrea,2008,6.3443,6.839,0.442
Eritrea,2009,6.2936,6.7909,0.462
Eritrea,2010,6.313,6.8129,0.502
Eritrea,2011,6.422,6.9246,0.532
Eritrea,2012,6.4777,6.9828,0.54
Estonia,1990,,,36.2234
Estonia,1991,,,32.5796
Estonia,1992,29.2508,35.0695,23.8104
Estonia,1993,23.2481,30.1053,18.2292
Estonia,1994,22.3667,29.3043,17.8515
Estonia,1995,20.4895,27.5074,16.2488
Estonia,1996,21.3126,28.416,17.1742
Estonia,1997,20.9023,28.0791,16.7725
Estonia,1998,20.3377,27.5949,16.1712
Estonia,1999,19.2017,26.5389,15.0795
Estonia,2000,18.9084,26.3235,14.7949
Estonia,2001,19.3451,25.9121,15.2815
Estonia,2002,18.9016,25.5194,14.8408
Estonia,2003,20.8894,27.4617,16.8128
Estonia,2004,21.1202,27.6937,17.0178
Estonia,2005,21.3078,27.8828,17.2327
Estonia,2006,20.0305,27.5333,15.9514
Estonia,2007,23.8232,31.2798,19.7253
Estonia,2008,22.2805,29.7796,18.123
Estonia,2009,18.9296,26.3854,14.8312
Estonia,2010,22.757,30.2151,18.6669
Estonia,2011,21.7874,29.2465,17.6869
Estonia,2012,20.4833,29.8563,16.35
Ethiopia,1990,,,2.3785
Ethiopia,1991,,,2.4029
Ethiopia,1992,,,1.6002
Ethiopia,1993,61.9493,76.0425,2.0259
Ethiopia,1994,63.2378,90.2554,2.3608
Ethiopia,1995,63.9358,90.8927,2.6841
Ethiopia,1996,66.8949,93.7686,2.9944
Ethiopia,1997,69.1522,97.1741,3.1837
Ethiopia,1998,74.7813,103.111,3.3437
Ethiopia,1999,74.6999,103.9454,3.2888
Ethiopia,2000,72.4321,100.5586,3.6897
Ethiopia,2001,76.2885,102.8248,4.537
Ethiopia,2002,85.5255,112.2627,4.707
Ethiopia,2003,83.8316,111.1405,5.1743
Ethiopia,2004,85.7843,113.0334,5.5059
Ethiopia,2005,89.3525,115.9885,5.3304
Ethiopia,2006,93.5446,119.8087,5.731
Ethiopia,2007,102.6331,128.5514,6.2797
Ethiopia,2008,106.603,132.6026,6.8623
Ethiopia,2009,110.9939,136.7322,7.1179
Ethiopia,2010,115.918,141.4127,7.5136
Ethiopia,2011,115.7339,141.1363,8.9932
Ethiopia,2012,118.0016,143.8746,7.93
European Union (15),1990,3878.1551,3804.4904,3178.6576
European Union (15),1991,3913.5213,3732.4739,3232.6992
European Union (15),1992,3831.8446,3649.3022,3168.6104
European Union (15),1993,3768.4174,3584.3955,3111.7186
European Union (15),1994,3771.3294,3585.8045,3122.2231
European Union (15),1995,3800.1316,3613.1433,3154.2196
European Union (15),1996,3874.9251,3686.5044,3244.4236
European Union (15),1997,3806.7135,3616.8739,3188.7602
European Union (15),1998,3843.3946,3652.3886,3242.1488
European Union (15),1999,3813.0491,3620.0233,3223.0506
European Union (15),2000,3965.7902,3771.7175,3248.5943
European Union (15),2001,4011.7676,3783.3881,3311.5529
European Union (15),2002,3991.9007,3762.3769,3302.1811
European Union (15),2003,4057.0549,3826.9675,3379.9266
European Union (15),2004,4047.1464,3815.5823,3382.8504
European Union (15),2005,4010.9592,3779.4073,3363.4627
European Union (15),2006,4005.3339,3842.7692,3368.4819
European Union (15),2007,3945.0764,3781.9411,3312.1236
European Union (15),2008,3852.4939,3688.3469,3229.7894
European Union (15),2009,3585.9052,3421.2663,2973.7088
European Union (15),2010,3663.4819,3498.4849,3055.3838
European Union (15),2011,3528.9201,3363.6221,2925.1578
European Union (15),2012,3519.992,3354.1774,2913.35
European Union (28),1990,4735.3032,4638.4729,4188.361
European Union (28),1991,4710.511,4496.672,4161.7191
European Union (28),1992,4706.6378,4508.5916,4027.0386
European Union (28),1993,4821.2258,4583.4467,3947.6254
European Union (28),1994,4793.7076,4531.3775,3935.2164
European Union (28),1995,4822.7599,4558.6678,3974.6477
European Union (28),1996,4922.8684,4656.9785,4091.3099
European Union (28),1997,4828.3579,4560.6978,4010.2763
European Union (28),1998,4813.434,4544.4031,4017.1011
European Union (28),1999,4738.9669,4467.5342,3957.7691
European Union (28),2000,4881.2464,4608.5361,3975.71
European Union (28),2001,4937.4159,4617.296,4048.833
European Union (28),2002,4897.2287,4575.4438,4021.3584
European Union (28),2003,4997,4674.0576,4132.1817
European Union (28),2004,4989.2588,4663.9909,4135.4186
European Union (28),2005,4953.3429,4627.4969,4116.9205
European Union (28),2006,4962.3196,4690.3123,4138.0079
European Union (28),2007,4910.3439,4637.7875,4090.6062
European Union (28),2008,4800.7893,4526.0626,3992.3396
European Union (28),2009,4468.6063,4192.2522,3675.2027
European Union (28),2010,4572.4013,4295.102,3784.6229
European Union (28),2011,4438.5602,4161.1023,3654.7955
European Union (28),2012,4399.1474,4122.6404,3610.5137
Fiji,1990,1.7342,2.1334,0.8134
Fiji,1991,1.6047,1.2556,0.6742
Fiji,1992,1.6593,1.3087,0.7218
Fiji,1993,1.7646,1.4164,0.7621
Fiji,1994,1.8621,1.5122,0.8171
Fiji,1995,1.9596,1.6121,0.8647
Fiji,1996,1.9829,1.6355,0.894
Fiji,1997,1.8288,1.4868,0.7365
Fiji,1998,1.7772,1.4405,0.7035
Fiji,1999,1.8369,1.4871,0.8024
Fiji,2000,1.8814,1.5304,0.8647
Fiji,2001,2.1648,1.6929,1.1139
Fiji,2002,1.8816,1.4075,0.8391
Fiji,2003,1.8442,1.3812,0.861
Fiji,2004,2.1672,1.6946,1.1322
Fiji,2005,2.3808,1.9127,1.363
Fiji,2006,2.3665,1.5356,1.3593
Fiji,2007,2.2286,1.3901,1.2018
Fiji,2008,2.1206,1.2842,1.0772
Fiji,2009,1.8634,1.0504,0.8464
Fiji,2010,2.3087,1.4742,1.2934
Fiji,2011,2.2671,1.43,1.2348
Fiji,2012,2.5817,1.7266,1.543
Finland,1990,74.2194,57.4948,55.1917
Finland,1991,75.0722,51.4654,56.4895
Finland,1992,72.7689,49.0451,54.2143
Finland,1993,73.7246,49.8839,55.1377
Finland,1994,80.471,56.5133,61.7224
Finland,1995,75.1023,51.0278,56.4307
Finland,1996,80.9827,56.8182,62.6473
Finland,1997,78.5314,54.2203,60.4707
Finland,1998,74.919,50.49,57.3159
Finland,1999,73.9447,49.3989,56.7222
Finland,2000,72.7839,48.1242,55.9272
Finland,2001,77.3097,60.9306,61.0695
Finland,2002,79.4227,63.2045,63.5972
Finland,2003,87.006,70.9732,71.8438
Finland,2004,82.5402,66.6455,67.9149
Finland,2005,70.0341,54.3159,55.7978
Finland,2006,81.2264,86.9967,67.3391
Finland,2007,78.9981,84.7129,65.0784
Finland,2008,71.2824,76.9972,57.2084
Finland,2009,68.6911,74.4059,55.064
Finland,2010,76.655,82.3698,62.934
Finland,2011,69.6315,75.3987,55.904
Finland,2012,63.6464,69.3612,49.934
France,1990,500.2089,496.8353,365.9638
France,1991,529.0513,505.8161,393.3287
France,1992,511.7098,488.3584,378.995
France,1993,491.6375,468.1697,359.4869
France,1994,488.992,465.408,355.2909
France,1995,499.6936,475.9933,364.0522
France,1996,513.9472,490.1253,378.7543
France,1997,505.0604,481.1242,372.0262
France,1998,528.3179,504.2731,398.5069
France,1999,521.5339,497.3714,393.056
France,2000,513.1717,488.9087,388.7157
France,2001,519.3366,442.8026,395.1955
France,2002,509.9288,432.7524,387.924
France,2003,515.3108,437.5841,394.9039
France,2004,514.9769,436.579,395.6561
France,2005,515.9829,436.9892,398.8036
France,2006,507.4723,483.1835,390.7802
France,2007,501.7763,477.3721,384.1729
France,2008,494.486,469.9827,378.0942
France,2009,472.0046,447.4232,357.7597
France,2010,478.0121,453.2815,364.0395
France,2011,451.1923,426.3419,338.334
France,2012,457.3413,432.3959,343.7368
Gabon,1990,6.6695,7.1043,4.1547
Gabon,1991,6.8725,7.3073,4.3269
Gabon,1992,7.1737,7.6085,4.5994
Gabon,1993,7.3273,7.7621,4.7267
Gabon,1994,7.1012,7.5361,4.4827
Gabon,1995,7.2778,7.7126,4.6474
Gabon,1996,7.0757,7.529,4.7521
Gabon,1997,6.946,7.3752,4.8694
Gabon,1998,6.7623,7.1911,4.9694
Gabon,1999,6.3679,6.7976,4.8584
Gabon,2000,5.9074,6.3305,4.7075
Gabon,2001,5.7546,6.1771,4.5947
Gabon,2002,5.5742,5.9764,4.3482
Gabon,2003,5.6711,6.0901,4.431
Gabon,2004,5.7816,6.2022,4.471
Gabon,2005,5.942,6.3721,4.6737
Gabon,2006,5.3609,5.7947,4.0398
Gabon,2007,5.33,5.7659,3.9792
Gabon,2008,5.3533,5.8814,4.0292
Gabon,2009,5.5699,5.9731,4.2002
Gabon,2010,5.7573,6.1703,4.4045
Gabon,2011,6.5156,6.991,5.1204
Gabon,2012,6.5106,6.9548,5.0215
"Gambia, The",1990,3.7413,3.9194,0.1905
"Gambia, The",1991,3.8934,3.613,0.1979
"Gambia, The",1992,3.9991,3.7187,0.1979
"Gambia, The",1993,4.1169,3.8367,0.2088
"Gambia, The",1994,4.2642,3.984,0.2088
"Gambia, The",1995,4.4051,4.1249,0.2162
"Gambia, The",1996,4.5364,4.2296,0.2162
"Gambia, The",1997,4.6138,4.3286,0.2162
"Gambia, The",1998,4.7978,4.4839,0.2345
"Gambia, The",1999,4.9111,4.8232,0.2565
"Gambia, The",2000,5.1038,4.9306,0.2748
"Gambia, The",2001,5.2602,5.0086,0.2821
"Gambia, The",2002,5.3868,5.0687,0.3151
"Gambia, The",2003,5.5766,5.1947,0.3151
"Gambia, The",2004,5.8349,5.5047,0.3224
"Gambia, The",2005,5.9588,5.6271,0.3224
"Gambia, The",2006,6.1896,5.9515,0.3371
"Gambia, The",2007,6.3182,6.069,0.392
"Gambia, The",2008,6.5915,6.2913,0.4104
"Gambia, The",2009,6.9778,6.6896,0.436
"Gambia, The",2010,7.2069,6.8762,0.4727
"Gambia, The",2011,7.0207,6.7515,0.4214
"Gambia, The",2012,7.2328,6.8826,0.4722
Georgia,1990,,,33.4792
Georgia,1991,,,25.7032
Georgia,1992,31.7213,31.7254,20.1392
Georgia,1993,25.8325,21.8604,16.1802
Georgia,1994,18.3785,14.2812,10.4613
Georgia,1995,14.6256,10.5833,8.1313
Georgia,1996,13.2539,9.2448,6.354
Georgia,1997,12.8263,8.7896,5.494
Georgia,1998,12.6645,8.6596,4.9789
Georgia,1999,12.6508,8.6254,4.5285
Georgia,2000,13.3742,9.3734,4.7822
Georgia,2001,12.0815,8.5545,3.6585
Georgia,2002,11.3182,7.8235,3.0822
Georgia,2003,11.3632,7.8545,3.2922
Georgia,2004,11.5068,8.0308,3.5525
Georgia,2005,12.2498,8.7554,4.5535
Georgia,2006,12.653,9.1669,5.0135
Georgia,2007,13.1225,9.6498,5.7635
Georgia,2008,12.2431,8.749,4.9935
Georgia,2009,13.0396,9.5628,5.7924
Georgia,2010,12.4992,9.0356,5.3287
Georgia,2011,13.9255,10.4613,6.7024
Georgia,2012,14.2361,10.7823,6.81
Germany,1990,1163.2629,1111.2666,968.46
Germany,1991,1131.5432,1068.3282,942.9715
Germany,1992,1086.3463,1022.7289,905.9345
Germany,1993,1075.4384,1011.4187,898.7834
Germany,1994,1063.4716,999.0495,887.8463
Germany,1995,1059.2807,994.4563,885.3614
Germany,1996,1079.6548,1014.4273,913.1011
Germany,1997,1044.1573,978.5271,884.402
Germany,1998,1029.9476,963.9153,877.808
Germany,1999,992.7137,926.2791,847.3952
Germany,2000,981.5393,914.7021,845.2038
Germany,2001,995.8774,942.3773,861.7905
Germany,2002,979.8155,926.3152,848.6514
Germany,2003,978.2162,924.7159,850.0269
Germany,2004,959.2115,905.7133,833.5953
Germany,2005,940.5901,887.0898,817.2373
Germany,2006,950.6688,873.7102,830.6691
Germany,2007,918.0866,841.1195,798.0301
Germany,2008,923.4444,846.5533,804.9135
Germany,2009,864.8028,787.8364,747.5107
Germany,2010,903.1641,826.1971,786.4636
Germany,2011,874.8795,797.9125,760.6978
Germany,2012,887.2169,810.2499,773.9585
Ghana,1990,12.5819,49.2259,3.0471
Ghana,1991,12.6924,49.0158,2.8337
Ghana,1992,13.2273,49.6131,3.3493
Ghana,1993,13.4497,49.8979,3.4209
Ghana,1994,13.8878,50.3984,3.7205
Ghana,1995,14.2817,50.8547,3.9585
Ghana,1996,14.7343,51.2443,4.3575
Ghana,1997,15.1775,52.0929,4.5364
Ghana,1998,18.1918,55.9452,6.3534
Ghana,1999,17.7355,54.9947,6.8707
Ghana,2000,18.197,55.5991,6.041
Ghana,2001,19.2412,50.3475,6.5153
Ghana,2002,20.0157,51.1471,7.7153
Ghana,2003,20.8041,51.9753,7.4453
Ghana,2004,19.0272,50.2263,6.9653
Ghana,2005,22.2536,53.5785,7.4077
Ghana,2006,23.1939,54.2499,8.7377
Ghana,2007,22.9883,54.2389,9.3777
Ghana,2008,22.7267,53.9452,8.7577
Ghana,2009,23.7743,55.0021,10.0877
Ghana,2010,25.5852,56.8785,11.7045
Ghana,2011,27.5317,58.8928,12.5249
Ghana,2012,27.3351,58.8411,12.81
Greece,1990,96.7525,98.3533,76.9084
Greece,1991,96.0707,95.4226,75.8873
Greece,1992,97.5627,96.9154,77.1614
Greece,1993,98.3919,97.7454,77.9695
Greece,1994,100.5135,99.8678,79.4778
Greece,1995,104.3655,103.7206,83.0374
Greece,1996,104.7547,104.0956,83.087
Greece,1997,105.8817,105.2282,84.2572
Greece,1998,109.4316,109.0243,87.8146
Greece,1999,109.0633,108.3926,87.3786
Greece,2000,117.0124,116.3836,95.1354
Greece,2001,118.1215,117.4194,96.943
Greece,2002,117.4984,116.8012,96.9855
Greece,2003,121.1764,120.4769,101.015
Greece,2004,120.29,119.5964,100.7829
Greece,2005,121.3814,120.6881,102.5988
Greece,2006,119.7843,118.4018,101.9116
Greece,2007,123.2901,122.1533,106.1463
Greece,2008,119.2313,117.842,102.482
Greece,2009,113.9054,112.4729,98.1929
Greece,2010,107.1388,105.6936,91.6446
Greece,2011,105.318,103.9037,89.8163
Greece,2012,99.7121,98.3051,84.4863
Grenada,1990,1.568,1.568,0.1099
Grenada,1991,1.5824,1.5824,0.1136
Grenada,1992,1.6006,1.6007,0.1209
Grenada,1993,1.6152,1.6152,0.1246
Grenada,1994,1.6446,1.6447,0.1429
Grenada,1995,1.6667,1.6667,0.1539
Grenada,1996,1.6821,1.6822,0.1576
Grenada,1997,1.7087,1.7087,0.1722
Grenada,1998,1.7243,1.7243,0.1759
Grenada,1999,1.7549,1.7549,0.1942
Grenada,2000,1.7625,1.7625,0.1905
Grenada,2001,1.7756,2.1276,0.1942
Grenada,2002,1.7962,2.1482,0.2052
Grenada,2003,1.8168,2.1688,0.2162
Grenada,2004,1.8151,2.1671,0.2052
Grenada,2005,1.8354,2.1874,0.2162
Grenada,2006,1.8606,1.6846,0.2308
Grenada,2007,1.8782,1.7024,0.2382
Grenada,2008,1.9107,1.7347,0.2601
Grenada,2009,1.9137,1.7377,0.2528
Grenada,2010,1.9306,1.7546,0.2601
Grenada,2011,1.9326,1.7566,0.2528
Grenada,2012,2.1203,1.9443,0.4313
Guatemala,1990,11.426,28.9081,4.0454
Guatemala,1991,11.7522,27.8934,4.1281
Guatemala,1992,12.8771,29.0177,4.9162
Guatemala,1993,13.4457,29.5857,5.1469
Guatemala,1994,13.6692,29.8086,5.4672
Guatemala,1995,14.6539,30.7926,6.3852
Guatemala,1996,14.6237,30.6973,6.2123
Guatemala,1997,15.2512,31.076,6.5875
Guatemala,1998,17.0388,34.582,8.2875
Guatemala,1999,17.4437,33.3269,8.1988
Guatemala,2000,18.8779,35.6157,9.4383
Guatemala,2001,19.5181,34.7269,9.8566
Guatemala,2002,20.2962,35.5535,10.5166
Guatemala,2003,20.4304,38.5,10.5266
Guatemala,2004,21.6045,36.8177,11.2555
Guatemala,2005,22.4167,40.566,11.7445
Guatemala,2006,22.6067,38.5015,11.7345
Guatemala,2007,23.7693,40.6026,12.6158
Guatemala,2008,22.6399,38.8946,11.3958
Guatemala,2009,24.3764,41.3657,12.5003
Guatemala,2010,23.5346,39.5748,11.2266
Guatemala,2011,23.7431,39.8063,11.1275
Guatemala,2012,23.2222,39.2749,10.49
Guinea,1990,7.5673,21.4743,1.0552
Guinea,1991,7.8697,21.3364,1.0736
Guinea,1992,8.1607,21.6276,1.0736
Guinea,1993,8.5098,21.9768,1.1029
Guinea,1994,8.9975,22.4647,1.2274
Guinea,1995,9.38,22.8474,1.2494
Guinea,1996,9.5064,22.9441,1.2714
Guinea,1997,9.6873,23.2146,1.2787
Guinea,1998,10.4729,24.4145,1.2421
Guinea,1999,10.1592,23.94,1.2714
Guinea,2000,10.6892,24.25,1.2787
Guinea,2001,10.8011,24.1465,1.2971
Guinea,2002,12.0703,25.3958,1.3227
Guinea,2003,11.5705,25.0419,1.3374
Guinea,2004,11.8947,25.2482,1.3374
Guinea,2005,12.3237,25.6468,1.1798
Guinea,2006,12.719,26.1567,1.1798
Guinea,2007,12.5744,26.034,1.2091
Guinea,2008,14.6463,27.9775,1.9969
Guinea,2009,14.5974,27.951,2.1068
Guinea,2010,15.1326,28.4001,2.4842
Guinea,2011,15.1695,28.5176,2.5941
Guinea,2012,15.1862,28.8731,1.3882
Guinea-Bissau,1990,1.3107,2.8362,0.2528
Guinea-Bissau,1991,1.3233,2.8478,0.2565
Guinea-Bissau,1992,1.356,2.8823,0.2601
Guinea-Bissau,1993,1.3933,2.9215,0.2785
Guinea-Bissau,1994,1.4137,2.9437,0.2785
Guinea-Bissau,1995,1.4438,2.9756,0.2821
Guinea-Bissau,1996,1.4634,2.938,0.2858
Guinea-Bissau,1997,1.4085,2.9294,0.2638
Guinea-Bissau,1998,1.3126,3.0548,0.1722
Guinea-Bissau,1999,1.4383,3.3811,0.1942
Guinea-Bissau,2000,1.4004,3.1023,0.1466
Guinea-Bissau,2001,1.5004,2.9696,0.1502
Guinea-Bissau,2002,1.5146,2.983,0.1539
Guinea-Bissau,2003,1.594,3.0704,0.1942
Guinea-Bissau,2004,1.4652,2.9439,0.2015
Guinea-Bissau,2005,1.4303,2.9057,0.2125
Guinea-Bissau,2006,1.6711,3.8917,0.2162
Guinea-Bissau,2007,1.5943,3.815,0.2308
Guinea-Bissau,2008,1.6366,3.8397,0.2272
Guinea-Bissau,2009,1.6837,3.8843,0.2345
Guinea-Bissau,2010,1.8377,4.0341,0.2382
Guinea-Bissau,2011,1.8634,4.0564,0.2455
Guinea-Bissau,2012,2.2309,4.4269,0.4601
Guyana,1990,2.4525,6.2997,1.1395
Guyana,1991,2.6554,6.5026,1.1212
Guyana,1992,2.6304,6.4776,1.0516
Guyana,1993,2.7357,6.5829,1.0516
Guyana,1994,3.051,6.8982,1.3923
Guyana,1995,3.3337,7.1809,1.4729
Guyana,1996,3.3929,7.1927,1.5279
Guyana,1997,3.5183,7.3083,1.5975
Guyana,1998,3.4937,7.8558,1.6561
Guyana,1999,3.6122,7.235,1.6781
Guyana,2000,3.3134,6.909,1.6085
Guyana,2001,3.344,6.841,1.5938
Guyana,2002,3.2475,6.7586,1.5792
Guyana,2003,3.3717,7.9794,1.5645
Guyana,2004,3.4174,7.062,1.6268
Guyana,2005,3.089,7.3364,1.4363
Guyana,2006,2.9197,6.749,1.2897
Guyana,2007,3.2282,7.0589,1.5609
Guyana,2008,3.3682,7.2133,1.5572
Guyana,2009,3.3551,7.4971,1.5645
Guyana,2010,3.5812,7.0813,1.7184
Guyana,2011,3.6543,7.1915,1.7807
Guyana,2012,3.5968,7.6371,1.6614
Haiti,1990,4.6845,4.9971,1.0389
Haiti,1991,4.8811,5.0245,1.0246
Haiti,1992,5.2418,5.3851,0.9289
Haiti,1993,4.8857,5.029,0.7213
Haiti,1994,4.3518,4.495,0.19
Haiti,1995,5.1114,5.2546,0.9
Haiti,1996,5.3405,5.4836,1.05
Haiti,1997,5.8346,5.9776,1.29
Haiti,1998,5.9664,6.1094,1.31
Haiti,1999,6.1053,6.2483,1.38
Haiti,2000,6.5321,6.6752,1.41
Haiti,2001,6.8146,6.9685,1.6426
Haiti,2002,7.0633,7.2173,1.8729
Haiti,2003,7.0366,7.1907,1.7829
Haiti,2004,7.318,7.4724,2.0402
Haiti,2005,7.4716,7.6258,2.1302
Haiti,2006,7.5379,7.6998,2.1729
Haiti,2007,7.895,8.0566,2.4529
Haiti,2008,7.9231,8.0846,2.4529
Haiti,2009,7.9208,8.0821,2.3729
Haiti,2010,7.8378,7.9996,2.2329
Haiti,2011,7.9307,8.0924,2.2729
Haiti,2012,7.7437,7.9052,2.07
Honduras,1990,10.4699,51.0782,2.4861
Honduras,1991,10.5998,51.2245,2.4844
Honduras,1992,10.9225,51.5636,2.7624
Honduras,1993,10.7979,51.4555,2.9291
Honduras,1994,11.4344,52.1084,3.2778
Honduras,1995,12.2629,52.9534,3.8991
Honduras,1996,12.3252,52.9618,3.9527
Honduras,1997,12.6833,53.6748,4.1003
Honduras,1998,13.3006,54.5783,4.727
Honduras,1999,13.1731,54.0608,4.7973
Honduras,2000,13.8682,54.9068,5.0812
Honduras,2001,14.763,43.4347,5.8895
Honduras,2002,15.1191,43.7816,6.1682
Honduras,2003,16.7319,46.4072,6.8102
Honduras,2004,17.8206,46.4177,7.6525
Honduras,2005,18.3093,47.6417,7.7688
Honduras,2006,17.7761,45.857,7.1617
Honduras,2007,19.6592,47.6373,8.9167
Honduras,2008,19.3406,47.3715,8.6804
Honduras,2009,19.2275,47.3501,8.1664
Honduras,2010,19.3419,47.3333,8.1677
Honduras,2011,19.9856,48.2853,8.4837
Honduras,2012,19.7971,47.7017,8.16
Hungary,1990,89.1679,94.8927,68.3566
Hungary,1991,85.0517,88.2517,65.2404
Hungary,1992,76.4651,79.6401,58.9139
Hungary,1993,76.0721,79.2222,59.1604
Hungary,1994,75.0482,78.1734,58.7433
Hungary,1995,74.2003,77.3005,58.7426
Hungary,1996,75.8252,78.8961,59.5703
Hungary,1997,74.3668,77.4116,58.0096
Hungary,1998,74.8422,77.8675,58.4749
Hungary,1999,75.5243,78.5198,58.7039
Hungary,2000,72.7685,75.7492,55.8561
Hungary,2001,74.5841,78.0716,57.3034
Hungary,2002,73.669,77.1137,56.6257
Hungary,2003,76.0148,79.4639,59.0728
Hungary,2004,75.4819,78.9137,57.9831
Hungary,2005,75.2631,78.6894,58.0849
Hungary,2006,74.3163,77.797,57.5107
Hungary,2007,72.1829,75.6499,55.903
Hungary,2008,70.9202,74.3788,54.7876
Hungary,2009,64.9319,68.3609,49.7589
Hungary,2010,65.1707,68.5738,50.5438
Hungary,2011,63.9476,67.3331,48.9838
Hungary,2012,60.0208,63.4282,45.1438
Iceland,1990,3.0636,3.0768,1.9486
Iceland,1991,2.9543,2.9217,1.9113
Iceland,1992,2.9006,2.8706,1.9413
Iceland,1993,2.8731,2.8456,1.974
Iceland,1994,2.9117,2.8867,2.0803
Iceland,1995,2.741,2.7186,1.9903
Iceland,1996,3.0448,3.0252,2.254
Iceland,1997,2.9707,2.9531,2.1513
Iceland,1998,3.0014,2.9863,2.1486
Iceland,1999,2.9861,2.9735,2.106
Iceland,2000,3.1103,3.1002,2.2233
Iceland,2001,2.995,2.9585,2.1523
Iceland,2002,3.0632,3.0284,2.2303
Iceland,2003,3.0353,3.0022,2.224
Iceland,2004,3.0794,3.0479,2.2913
Iceland,2005,3.0346,3.0049,2.256
Iceland,2006,3.1119,3.0973,2.2996
Iceland,2007,3.2034,3.1662,2.3696
Iceland,2008,3.0352,2.9974,2.1796
Iceland,2009,2.9487,2.9103,2.1296
Iceland,2010,2.8268,2.7878,1.9996
Iceland,2011,2.7584,2.7187,1.9196
Iceland,2012,2.6828,2.6425,1.84
India,1990,1239.0645,1212.0206,614.9176
